0.42000000,0.20000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.18000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.16000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.14000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.12000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.10000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.08000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.06000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.04000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.02000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,0.00000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.18000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.16000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.14000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.12000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.10000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.08000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.06000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.04000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.02000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.42000000,-0.20000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.20000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.18000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.16000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.14000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.12000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.10000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.08000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.06000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.04000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.02000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,0.00000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.18000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.16000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.14000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.12000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.10000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.08000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.06000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.04000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.02000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.72000000,-0.20000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
