534
0 0.8000000000000000444089210,0.3499999999999999777955395,0.8599999999999999866773237,0.7071067811865475727373109,0.0000000000000000000000000,-0.7071067811865474617150085,0.0000000000000000000000000,0.7840174419205175881941727,-0.2924694453291608042810878,1.3150267261819057473815064,1.3216492893365441307906849,-1.2237593398185626636376355,1.4040476439539566477776589,1.2500194204758083849071681,1.0000000000000000000000000
1 0.8000000007454125539041456,0.3499998673192800113795897,0.9099998895236226514882105,0.0000009381964140393086669,0.7071067886365056676112317,0.0000009381964140393086669,0.7071067737353446958081804,0.7762577334797611250394311,-0.3494923597785693503148252,1.3676320067134246638573813,1.3030581632922937362906168,-1.1826736608025492092366449,1.4760476439539567117265051,1.2361333609013731571479866,1.0000000000000000000000000
2 0.9499999999999999555910790,0.3499999999999999777955395,0.8599999999999999866773237,0.7071067811865475727373109,0.0000000000000000000000000,-0.7071067811865474617150085,0.0000000000000000000000000,1.1044808095275402415325061,0.2085018590249229364363970,2.3453227837523362708793684,0.5046022041069958552483854,-2.3579937272741058329472708,1.7169019552957740515353180,0.6720082548554049406419608,1.0000000000000000000000000
3 0.9500000000001623812195817,0.3499998673180357289247411,0.9099998895235524853930542,0.0000009381964140393086669,0.7071067864542812664296889,0.0000009381964140393086669,0.7071067759175692080120257,1.1223994156705769942306006,0.1257742802091013634147032,2.3632576427919382844322627,0.4574224018890735155018490,-2.3528349309384748444529123,1.7675019552957740298637646,0.6547783926149166600083618,1.0000000000000000000000000
4 1.0000000000000000000000000,0.2500000000000000000000000,0.8599999999999999866773237,0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,1.4011767853367980141143789,-0.2850692117648454537714997,-0.7152129439631574880920084,0.5235672209148712896720212,-2.4553864667584988090709430,-1.4473435422160398911017865,-1.2953151075342022036096523,1.0000000000000000000000000
5 0.9999998673172380003748572,0.2499999999851890419844125,0.9099998962413377023850103,0.5000006635510354513485254,0.4999993367200391558569095,-0.4999993364480840862817956,0.5000006632790804372845628,1.3899806366488398623459943,-0.3343953863476010757160850,-0.7227290866655464718348867,0.4773175948522395128925666,-2.4665708247073037107099935,-1.5323435422160396335300447,-1.2789358386570330861076172,1.0000000000000000000000000
6 0.9499999999999999555910790,0.1499999999999999944488849,0.8599999999999999866773237,0.7071067811865475727373109,0.0000000000000000000000000,-0.7071067811865474617150085,0.0000000000000000000000000,0.6571266075042581089604710,0.4653742631452872369202112,2.3331611307741746408339623,1.1726820106813469202222677,-2.3634609322728725722129184,1.9727587131656512120514435,0.6790333865869291329886437,1.0000000000000000000000000
7 0.9500000009118235722027634,0.1499998673212628863549156,0.9099998895235984486262737,0.0000009381890182757912245,0.7071067876383174688470490,0.0000009381890182757912245,0.7071067747335328945723631,0.6749420410012673121613602,0.3912141008468542624498809,2.3697432587883033860975956,1.1578608562600265496911334,-2.3349088334684497958448901,2.0377587131656511587607383,0.6840628699636006615492079,1.0000000000000000000000000
8 0.9000000000000000222044605,0.2500000000000000000000000,0.8599999999999999866773237,0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,0.7069685464053989676358469,-0.4103647121592575164328309,1.0886896924089799476575990,1.1725298133520387633410564,-0.9935003739349581586282056,1.3278902193195607495113109,2.4877680884246955450578298,1.0000000000000000000000000
9 0.8999998673188781550535964,0.2499999999771838621320796,0.9099998962422635173652452,0.5000006636033283990983023,0.4999993367932734078529222,-0.4999993363957913050654724,0.5000006632058464628443062,0.6976287950569159956870635,-0.4696287553799128877685121,1.1303501168280518651698685,1.1526452223624101822707644,-0.9601966195085779309792429,1.4028902193195604830577849,2.4731632080587542255045719,1.0000000000000000000000000
10 0.8000000000000000444089210,0.2500000000000000000000000,0.8599999999999999866773237,0.6532814824381882878867600,0.2705980500730984505963761,-0.6532814824381881768644575,0.2705980500730984505963761,0.7203146133859125166409854,-0.6919690369102539095891302,0.9247339501540008388502656,1.5752016495111411664709067,-0.7722262455824071558652122,1.0825804816943502828507917,0.2733163993307237693564105,1.0000000000000000000000000
11 0.8000000938300065866926047,0.2499999061941132749709027,0.9099998921768251980424225,-0.2705971718118838076350130,0.6532818464690302029396207,0.2705989051730111061289108,0.6532811279997241538097796,0.6898704949577917355796330,-0.7582776550478584898229428,0.9826697799290761148327533,1.5542296622002613748492195,-0.7195585056934636902781222,1.1655804816943502455472981,0.2456142157261775316179353,1.0000000000000000000000000
12 1.0000000000000000000000000,-0.0599999999999999977795540,0.8599999999999999866773237,0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,0.4701676993955197780827859,0.5013424357182049151404613,2.5210270047169203166959051,1.0870994349800584544141202,-2.5492239935100386993838129,1.9866485611939097566391865,1.8507164863882890060153841,1.0000000000000000000000000
13 0.9999998673216827782539440,-0.0600000000207182165867792,0.9099998962421166348590873,0.5000006635719365100101186,0.4999993367618815187647385,-0.4999993364271830276202024,0.5000006632372381298878850,0.4847424357434871322602987,0.4238670700904384469609454,2.5483023915599605224713287,1.0702399135072468983054250,-2.5282524874873026909938289,2.0506485611939093693933955,1.8536570350872965118327329,1.0000000000000000000000000
14 0.9499999999999999555910790,0.0400000000000000008326673,0.8599999999999999866773237,0.7071067811865475727373109,0.0000000000000000000000000,-0.7071067811865474617150085,0.0000000000000000000000000,0.3234039879481905299662969,-0.3104851617451418466231416,1.2658340191597265977918596,1.2408068173641582099264724,-1.1750354091626982189211503,1.3944489068325838232453862,0.6924533846237034273585209,1.0000000000000000000000000
15 0.9500000005233685262950871,0.0399998673256493630923103,0.9099998895223243566832139,0.0000009381594352217217726,0.7071067876383174688470490,0.0000009381594352217217726,0.7071067747335328945723631,0.3162695743506305223746722,-0.3689147748991926101247429,1.3130238274685970267796620,1.2218009107992173767343047,-1.1368090404425330586235532,1.4664489068325838871942324,0.6784811382981614791276570,1.0000000000000000000000000
16 0.9000000000000000222044605,-0.0599999999999999977795540,0.8599999999999999866773237,0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,-0.5000000000000000000000000,0.1233187223011933397742723,0.4275736962122211326509102,2.0461180749418774738046523,1.5263338604666794040554123,-2.0639874513294618196823649,1.9755784878393534143015131,2.2215137878186754782916523,1.0000000000000000000000000
17 0.8999998673189836262409358,-0.0600000000203764760620118,0.9099998962415942749260012,0.5000006636137788174067964,0.4999993367618815187647385,-0.4999993363853407202235246,0.5000006632372381298878850,0.1481326389128737874845143,0.3598411266529175644990346,2.1072401964918170413909593,1.5153458776878181435421311,-2.0123164607990893237854380,2.0425784878393535848317697,2.2359883440240988505820496,1.0000000000000000000000000
18 0.8000000000000000444089210,-0.1100000000000000005551115,0.8599999999999999866773237,0.7071067811865475727373109,0.0000000000000000000000000,-0.7071067811865474617150085,0.0000000000000000000000000,1.6158185072774307045051501,-0.1472606489021358600055578,-1.4966496205636949934358881,1.8518664308600667478543755,-1.6882101312034032414288731,-1.4579880612241049586685904,2.1281231305502297246334820,1.0000000000000000000000000
