535
0 0.7840174419205175881941727,-0.2924694453291608042810878,1.3150267261819057473815064,1.3216492893365441307906849,-1.2237593398185626636376355,1.4040476439539566477776589,1.2500194204758083849071681,0.0000000000000000000000000
1 0.7762577334797611250394311,-0.3494923597785693503148252,1.3676320067134246638573813,1.3030581632922937362906168,-1.1826736608025492092366449,1.4760476439539567117265051,1.2361333609013731571479866,0.0000000000000000000000000
2 1.1044808095275402415325061,0.2085018590249229364363970,2.3453227837523362708793684,0.5046022041069958552483854,-2.3579937272741058329472708,1.7169019552957740515353180,0.6720082548554049406419608,0.0000000000000000000000000
3 1.1223994156705769942306006,0.1257742802091013634147032,2.3632576427919382844322627,0.4574224018890735155018490,-2.3528349309384748444529123,1.7675019552957740298637646,0.6547783926149166600083618,0.0000000000000000000000000
4 1.4011767853367980141143789,-0.2850692117648454537714997,-0.7152129439631574880920084,0.5235672209148712896720212,-2.4553864667584988090709430,-1.4473435422160398911017865,-1.2953151075342022036096523,0.0000000000000000000000000
5 1.3899806366488398623459943,-0.3343953863476010757160850,-0.7227290866655464718348867,0.4773175948522395128925666,-2.4665708247073037107099935,-1.5323435422160396335300447,-1.2789358386570330861076172,0.0000000000000000000000000
6 0.6571266075042581089604710,0.4653742631452872369202112,2.3331611307741746408339623,1.1726820106813469202222677,-2.3634609322728725722129184,1.9727587131656512120514435,0.6790333865869291329886437,0.0000000000000000000000000
7 0.6749420410012673121613602,0.3912141008468542624498809,2.3697432587883033860975956,1.1578608562600265496911334,-2.3349088334684497958448901,2.0377587131656511587607383,0.6840628699636006615492079,0.0000000000000000000000000
8 0.7069685464053989676358469,-0.4103647121592575164328309,1.0886896924089799476575990,1.1725298133520387633410564,-0.9935003739349581586282056,1.3278902193195607495113109,2.4877680884246955450578298,0.0000000000000000000000000
9 0.6976287950569159956870635,-0.4696287553799128877685121,1.1303501168280518651698685,1.1526452223624101822707644,-0.9601966195085779309792429,1.4028902193195604830577849,2.4731632080587542255045719,0.0000000000000000000000000
10 0.7203146133859125166409854,-0.6919690369102539095891302,0.9247339501540008388502656,1.5752016495111411664709067,-0.7722262455824071558652122,1.0825804816943502828507917,0.2733163993307237693564105,0.0000000000000000000000000
11 0.6898704949577917355796330,-0.7582776550478584898229428,0.9826697799290761148327533,1.5542296622002613748492195,-0.7195585056934636902781222,1.1655804816943502455472981,0.2456142157261775316179353,0.0000000000000000000000000
12 0.4701676993955197780827859,0.5013424357182049151404613,2.5210270047169203166959051,1.0870994349800584544141202,-2.5492239935100386993838129,1.9866485611939097566391865,1.8507164863882890060153841,0.0000000000000000000000000
13 0.4847424357434871322602987,0.4238670700904384469609454,2.5483023915599605224713287,1.0702399135072468983054250,-2.5282524874873026909938289,2.0506485611939093693933955,1.8536570350872965118327329,0.0000000000000000000000000
14 0.3234039879481905299662969,-0.3104851617451418466231416,1.2658340191597265977918596,1.2408068173641582099264724,-1.1750354091626982189211503,1.3944489068325838232453862,0.6924533846237034273585209,0.0000000000000000000000000
15 0.3162695743506305223746722,-0.3689147748991926101247429,1.3130238274685970267796620,1.2218009107992173767343047,-1.1368090404425330586235532,1.4664489068325838871942324,0.6784811382981614791276570,0.0000000000000000000000000
16 0.1233187223011933397742723,0.4275736962122211326509102,2.0461180749418774738046523,1.5263338604666794040554123,-2.0639874513294618196823649,1.9755784878393534143015131,2.2215137878186754782916523,0.0000000000000000000000000
17 0.1481326389128737874845143,0.3598411266529175644990346,2.1072401964918170413909593,1.5153458776878181435421311,-2.0123164607990893237854380,2.0425784878393535848317697,2.2359883440240988505820496,0.0000000000000000000000000
18 1.6158185072774307045051501,-0.1472606489021358600055578,-1.4966496205636949934358881,1.8518664308600667478543755,-1.6882101312034032414288731,-1.4579880612241049586685904,2.1281231305502297246334820,0.0000000000000000000000000
19 1.6218870863924039760206597,-0.1974051481018250231436184,-1.5819309629372679815162428,1.8381117314443520260880405,-1.7599632531733053752986962,-1.5279880612241047987964748,2.1388885530561667636106904,0.0000000000000000000000000
20 1.5220469718759792598916647,-1.0278150789288995614612077,-0.7954400599176787434174685,2.0927908168078586115257167,-2.5563184222132089296053437,-0.7335771712165219948786898,-2.0116461435978205685159992,0.0000000000000000000000000
21 1.5979501329192189462702345,-1.1198655928656500169182664,-0.8965649168098648313929289,2.0673167951067377146046056,-2.6630644811201520383292518,-0.8355771712165220854728886,-1.9400089320801534586991011,0.0000000000000000000000000
22 0.0963904038701572929426220,0.2184829688816229409376035,2.1112220308110942745827288,0.7646064184003964481206594,-2.1189612425207591250853056,1.7589138940716693149113325,1.5276837023419402861179606,0.0000000000000000000000000
23 0.1102362596467209437944845,0.1479613870900757799375924,2.1405798720219104680495548,0.7406724331619009005223120,-2.1042491222215686796914724,1.8204138940716692030008517,1.5195008293087657325060036,0.0000000000000000000000000
24 -0.0384478190782626058630278,0.1527367963671452388840777,1.8202859239161577331600483,1.2149431679217974622275733,-1.8047022109738850570437307,1.7429836193299776958554048,0.3472458439341113423104446,0.0000000000000000000000000
25 -0.0267862642178036992890444,0.0910348700034073060605166,1.8695927824341738165969673,1.1999877143744244190060044,-1.7693769272272636960963155,1.8089836193299770883413657,0.3459291231923461440445067,0.0000000000000000000000000
26 -0.2243594631328511002088533,-0.2953230716302240876913743,1.2592097905211983022155664,1.3146358225920888873616832,1.9433725960094769824593186,-1.3547302749262797316731621,-1.3564622662367762373492042,0.0000000000000000000000000
27 -0.2321607786563097686194368,-0.3524721486720531204994700,1.3110370408408800191324417,1.2979361357494938467027623,1.9838449248450433781698621,-1.4267302749262797956220084,-1.3700292231722264180149295,0.0000000000000000000000000
28 -0.3954376700648709053176333,-0.5902721210751571412345129,1.0487946352089898560677739,1.6278904816731438742749560,2.2075763531027030595055294,-1.1047687321457866360674416,-3.0150583408445084110383050,0.0000000000000000000000000
29 -0.4239323942069775363883366,-0.6520489136408492703012030,1.1143327328804701892295270,1.6090418977416074408637314,2.2648316781704664890639833,-1.1837687321457861511220244,-3.0423592021309282529273332,0.0000000000000000000000000
30 1.2821450301889516509845635,-0.5251640597292251966266008,-1.3023434746596638245108579,1.8950489500696807709800851,1.1264895909120375971923522,1.1834697775465761182545066,0.3288478231419091901699403,0.0000000000000000000000000
31 1.3188242251016775163918737,-0.5778811135556249922728966,-1.3945866796072177162812977,1.8712200431336583061892043,1.0498625075946852458486092,1.2634697775465757452195703,0.3633999683914573286536154,0.0000000000000000000000000
32 1.0353298379342590340712604,-0.6978098803264379812461016,0.6776790033198886176180054,1.3551408743704547177344466,-0.5699995309125547304773818,1.1057278130230159263192036,1.0011315805140501566938838,0.0000000000000000000000000
33 1.0175252528818321540171610,-0.7657697594560426423981880,0.7123147085348374707436392,1.3365542283286533375985528,-0.5351386954100832982206271,1.1887278130230158890157099,0.9831286237824234941484747,0.0000000000000000000000000
34 1.1277622690834743224286285,0.2371290618438542663337643,2.4543997812914066791734058,0.5133017322915754965251267,-2.4682398317459841585730373,1.7318006878401157599967064,0.6595498955767820081774744,0.0000000000000000000000000
35 1.1441935943542735909517205,0.1525185659800564474952722,2.4715760678397167282582814,0.4662880930189011174924474,-2.4643054566259952053997040,1.7809006878401159035263390,0.6443457827790306513549012,0.0000000000000000000000000
36 1.6209278896779228951174900,-0.8772551495470050086922242,-0.8410282830356173855435031,1.8888940329505001791687846,-2.4648758078915657954155449,-0.8655786595147003659178608,2.7856162314940640101212921,0.0000000000000000000000000
37 1.6728707275470575677189800,-0.9546634252792534081066833,-0.9200033747720360866040323,1.8671131824453062186819352,-2.5431347944503772673385811,-0.9565786595147004467420970,2.8330919061784922696745070,0.0000000000000000000000000
38 0.3280778182593829250812689,0.1900623637096650331290704,1.8597880474268182471320188,1.2480416996817520480789199,-1.8503400914408776323227812,1.7738126266160105792835111,0.7297408143411059366911786,0.0000000000000000000000000
39 0.3413304890188161855313353,0.1278924279389797302730614,1.9103703489029213447025768,1.2336646124395103107929117,-1.8138570963002997871171829,1.8398126266160099717694720,0.7300030285014538211640911,0.0000000000000000000000000
40 0.3319016052458012011605604,-1.0500425677921976230777545,0.1681499145079721757589652,1.8215057666447305173562654,-0.1126068617449688391563001,0.8047271018404176246008319,-0.2331785709759740254920501,0.0000000000000000000000000
41 0.3249725265750032510148060,-1.1418892746208610944336215,0.1759487517187497962467546,1.8068543781324366559459804,-0.0894769955998342414460467,0.9097271018404177178595660,-0.2491882122249701181360138,0.0000000000000000000000000
42 -0.0850635943030736418890569,-0.1272722707743992875961681,1.4769930194566573966596934,1.1539607091761250323713739,-1.4166349073451056650441160,1.5327265190578653886177563,0.2711223611021931212405889,0.0000000000000000000000000
43 -0.0840235670165171144585514,-0.1855775799328772124319187,1.5233171835377057323768213,1.1359525598342661290018896,-1.3827475416950401054805297,1.6017265190578651168351598,0.2616448863036663352588107,0.0000000000000000000000000
44 0.5354886966215458565798713,-0.2175256530987755287931407,1.4477067315999472274512527,1.5516203399938623963549844,-1.3533754129256387876978351,1.4525620357378210556476006,1.2720030436703539944431895,0.0000000000000000000000000
45 0.5280195379595682414475277,-0.2701856557990958140891280,1.5149662463608408735638022,1.5340053297061495563013978,-1.3023549641246188190990551,1.5245620357378211195964468,1.2593845378860157868672331,0.0000000000000000000000000
46 0.7227300356879154952238764,0.0752049635340471117617156,1.7709242004921010860130082,0.9116008103953512353712085,-1.7563115674756968331848839,1.6779962457614003845662864,0.8271089278529046850962914,0.0000000000000000000000000
47 0.7331097583208542323163215,0.0124788189808122257362655,1.8092945163242737383058056,0.8918756600997511663209139,-1.7346190651352264566753547,1.7439962457613997770522474,0.8195053515435071211925333,0.0000000000000000000000000
48 0.1167718466870823340597596,-0.8330102286106534359433340,0.9738748175623411773571547,1.8779045720080982384558865,-0.7575002077248590426350461,0.9429419890246082402995853,0.6595008556218686646133165,0.0000000000000000000000000
49 0.0611008080186569227376658,-0.9054514297801196098802734,1.0593093971276359432920344,1.8521306939925870072016778,-0.6774589754530315754976755,1.0329419890246080981910382,0.6110010981561093679204077,0.0000000000000000000000000
50 0.1718043032792527513574754,-0.2934411837789326349401620,1.2996586786307948724328298,1.2759679754422561526183699,-1.2085232951330819872737266,1.4046117944664375798424771,0.5886586494785418510744535,0.0000000000000000000000000
51 0.1645760936210356462083837,-0.3509328976166932734237491,1.3497206425717425126720173,1.2572224210261697674440029,-1.1694263297234621656883746,1.4766117944664376437913234,0.5750041074842904276209765,0.0000000000000000000000000
52 -0.5100889334623346371699881,0.0025584549022409646019949,1.6326994709451088105822691,1.6045229977604518190048566,-1.5716355128240611094270207,1.6282601417639575025475551,0.3051141751624341647008976,0.0000000000000000000000000
53 -0.5057824506966970279364659,-0.0543832927857748546496275,1.6999939065856024544842739,1.5895421017630739779491478,-1.5138929995655834304102427,1.6942601417639568950335160,0.3016991703283650183564646,0.0000000000000000000000000
